title,description,link,query
"스노우플레이크, ‘분석하는 AI’ 넘어 ‘일하는 AI’ - 시사저널e","<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE1JTWpGeTEzdVgyUXhtZUUtcFFTenhyclhOM1hOc0NCekdQUUItdjdiMW1jelJabEZnQzBtZDMwaXNSQ0RnbXpRSW5zVVZoaXFQeXVIdjFwc3dwaDdQcy14a3RDNm1HbXdnbUpJeUl4NUI3UdIBdkFVX3lxTE1iVmN1bXFOODdFU0t6bFE5dWRTOE9WVThfS2Q5cWM5RkJIaURNU3V2Z0hFUFVBN1VoU0QyeVJIc01waV8wTWRkSzFpMG5UOXc5UmVVaTk5VzhFVWE4aUNXd2xnRndUcTJsQWpZYzlQTjJrd1ZCQ0E?oc=5"" target=""_blank"">스노우플레이크, ‘분석하는 AI’ 넘어 ‘일하는 AI’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사저널e</font>",https://news.google.com/rss/articles/CBMickFVX3lxTE1JTWpGeTEzdVgyUXhtZUUtcFFTenhyclhOM1hOc0NCekdQUUItdjdiMW1jelJabEZnQzBtZDMwaXNSQ0RnbXpRSW5zVVZoaXFQeXVIdjFwc3dwaDdQcy14a3RDNm1HbXdnbUpJeUl4NUI3UdIBdkFVX3lxTE1iVmN1bXFOODdFU0t6bFE5dWRTOE9WVThfS2Q5cWM5RkJIaURNU3V2Z0hFUFVBN1VoU0QyeVJIc01waV8wTWRkSzFpMG5UOXc5UmVVaTk5VzhFVWE4aUNXd2xnRndUcTJsQWpZYzlQTjJrd1ZCQ0E?oc=5,인공지능
적을 지목하는 손가락... 인공지능은 피를 먹고 자란다 - v.daum.net,"<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE52R2xZTE9nNEJPY0lQOWxocnJ3bmpaNmpoNEVhMXprdWxXdGRKQ1ZYZktLV0NaQmJSemo5ZWtUd3BBWG5WUlRiYXl3QQ?oc=5"" target=""_blank"">적을 지목하는 손가락... 인공지능은 피를 먹고 자란다</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiS0FVX3lxTE52R2xZTE9nNEJPY0lQOWxocnJ3bmpaNmpoNEVhMXprdWxXdGRKQ1ZYZktLV0NaQmJSemo5ZWtUd3BBWG5WUlRiYXl3QQ?oc=5,인공지능
"하정우 靑 AI수석, 리사 수 회동…韓 인공지능 산업 육성 전략 논의 - 전자신문","<a href=""https://news.google.com/rss/articles/CBMiTkFVX3lxTE1meExWbElUY0FxdXhQNmZHM0dEWGo2c0Q4d09TSnFzYVNPc2g0QnIzY0VDM0wtVnNXOEpVS2VlSmN3VGZ6LWk4eENfTDJXdw?oc=5"" target=""_blank"">하정우 靑 AI수석, 리사 수 회동…韓 인공지능 산업 육성 전략 논의</a>&nbsp;&nbsp;<font color=""#6f6f6f"">전자신문</font>",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1meExWbElUY0FxdXhQNmZHM0dEWGo2c0Q4d09TSnFzYVNPc2g0QnIzY0VDM0wtVnNXOEpVS2VlSmN3VGZ6LWk4eENfTDJXdw?oc=5,인공지능
"탁월한 인공지능, 초보적인 특정 게임에선 헤매? - 애플경제","<a href=""https://news.google.com/rss/articles/CBMicEFVX3lxTE1IaTV1VG95WWQzbTB1d2tOM1QwSlp3U19TQng1dUFpNjZJRDB1R3NBM0dBdDREaUpDVnVURHdodUc0OFBDWlVKUnIxaWJHbUZvdHNybVR0ZURkckFoc0VWd0ttUnRoQzRIalFVbkE5M0w?oc=5"" target=""_blank"">탁월한 인공지능, 초보적인 특정 게임에선 헤매?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">애플경제</font>",https://news.google.com/rss/articles/CBMicEFVX3lxTE1IaTV1VG95WWQzbTB1d2tOM1QwSlp3U19TQng1dUFpNjZJRDB1R3NBM0dBdDREaUpDVnVURHdodUc0OFBDWlVKUnIxaWJHbUZvdHNybVR0ZURkckFoc0VWd0ttUnRoQzRIalFVbkE5M0w?oc=5,인공지능
"농어촌공사, 인공지능 활용해 농업가뭄 선제 대응 - 환경일보","<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE1QV2s0R05vOGZDb01xdzFYTmVRZm5BR202NHNGanNzTmxmQUlGYjhNdmVid08xSWZnMGtlLXFVZ2p1MktXZmpaemY2RUNfUVhjSGlrTXNuVFZMeGdyUUFXZnFNazMzU0dK?oc=5"" target=""_blank"">농어촌공사, 인공지능 활용해 농업가뭄 선제 대응</a>&nbsp;&nbsp;<font color=""#6f6f6f"">환경일보</font>",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1QV2s0R05vOGZDb01xdzFYTmVRZm5BR202NHNGanNzTmxmQUlGYjhNdmVid08xSWZnMGtlLXFVZ2p1MktXZmpaemY2RUNfUVhjSGlrTXNuVFZMeGdyUUFXZnFNazMzU0dK?oc=5,인공지능
"㈜한화, CDP 기후변화 대응 우수기업 선정 - 조선일보","<a href=""https://news.google.com/rss/articles/CBMijgFBVV95cUxQbXJReHZ3OG5fMTlEWmczaGVKNzAzczdaT29JODZRZExpYlA0a0llYm1iQW0wUUxxTlN5OUhjTVd3ekpTb3RZTkw1YktVNUZMNGdQVFdxblNZcmUxd2U2dy1LdTk4dkhza2N3MDljTktSa1JQM2taZU5yU3VIam5aTzIwLXlyenlPb2hpY2ZB0gGiAUFVX3lxTE11ckZXR2pubG03Y0s5NkRTQ1gxQUktM1RvaVhsSW11RjdWUnI1VTFZSjRWVGwtZ1JEWU4zdFhiYmdyR3JjWEFUcjVZQ1pHNk1HOEFTSHptdFVsYUJvek1CYUZ1ZnlzSTVZVnZQQkR0c2hNY2Jzd29sYWswR1l2bDNucmNBd3VZT1VxQVdYSlVlbWRJNHVZeVl4TTdJOHBhVmpOQQ?oc=5"" target=""_blank"">㈜한화, CDP 기후변화 대응 우수기업 선정</a>&nbsp;&nbsp;<font color=""#6f6f6f"">조선일보</font>",https://news.google.com/rss/articles/CBMijgFBVV95cUxQbXJReHZ3OG5fMTlEWmczaGVKNzAzczdaT29JODZRZExpYlA0a0llYm1iQW0wUUxxTlN5OUhjTVd3ekpTb3RZTkw1YktVNUZMNGdQVFdxblNZcmUxd2U2dy1LdTk4dkhza2N3MDljTktSa1JQM2taZU5yU3VIam5aTzIwLXlyenlPb2hpY2ZB0gGiAUFVX3lxTE11ckZXR2pubG03Y0s5NkRTQ1gxQUktM1RvaVhsSW11RjdWUnI1VTFZSjRWVGwtZ1JEWU4zdFhiYmdyR3JjWEFUcjVZQ1pHNk1HOEFTSHptdFVsYUJvek1CYUZ1ZnlzSTVZVnZQQkR0c2hNY2Jzd29sYWswR1l2bDNucmNBd3VZT1VxQVdYSlVlbWRJNHVZeVl4TTdJOHBhVmpOQQ?oc=5,기후변화
"영천시, 과수꽃가루은행 운영...기후변화 대응 지원 - 농민신문","<a href=""https://news.google.com/rss/articles/CBMiWkFVX3lxTE00Q3JCQXBJZEdQSmw0NXptaVNWM3BYZEhhQkVFZDdrT1RPa2h3bUFlSENKSURoQ1pTMTZIUWJhaTNPMzRoX3BGREJXRTIycTdmSmIzRnVjZ2lZQQ?oc=5"" target=""_blank"">영천시, 과수꽃가루은행 운영...기후변화 대응 지원</a>&nbsp;&nbsp;<font color=""#6f6f6f"">농민신문</font>",https://news.google.com/rss/articles/CBMiWkFVX3lxTE00Q3JCQXBJZEdQSmw0NXptaVNWM3BYZEhhQkVFZDdrT1RPa2h3bUFlSENKSURoQ1pTMTZIUWJhaTNPMzRoX3BGREJXRTIycTdmSmIzRnVjZ2lZQQ?oc=5,기후변화
"쌀 생산량 예측, 기후변화 고려? - 단비뉴스","<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE9XUVBPbklWZDFZT0M3SWZNb2JDRGFpSDdxMVJjOTE3RnZBUGdBR2dNOTlGUk9GeHpNTVQ5VGpCd2NQV0c5dUZpSlg1RzRseXE3M2pqQ0xZdXJtUElxTE0xaVNCUzRXSFBNYUUw?oc=5"" target=""_blank"">쌀 생산량 예측, 기후변화 고려?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">단비뉴스</font>",https://news.google.com/rss/articles/CBMia0FVX3lxTE9XUVBPbklWZDFZT0M3SWZNb2JDRGFpSDdxMVJjOTE3RnZBUGdBR2dNOTlGUk9GeHpNTVQ5VGpCd2NQV0c5dUZpSlg1RzRseXE3M2pqQ0xZdXJtUElxTE0xaVNCUzRXSFBNYUUw?oc=5,기후변화
"충남도의회, 기후변화 대비 작물 육성 및 지원 강화 추진 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE9TQm0yNVVIWHRmYzZlNUEzc2hFc3pPcC1JQWxFLWtaQ0diMGVwd2NYSVNvWWNJdHAzVWxFLVZZSmRuWlZEdHU3RU5sTQ?oc=5"" target=""_blank"">충남도의회, 기후변화 대비 작물 육성 및 지원 강화 추진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9TQm0yNVVIWHRmYzZlNUEzc2hFc3pPcC1JQWxFLWtaQ0diMGVwd2NYSVNvWWNJdHAzVWxFLVZZSmRuWlZEdHU3RU5sTQ?oc=5,기후변화
"㈜한화, CDP 기후변화 대응 우수기업 선정 - 시사저널e","<a href=""https://news.google.com/rss/articles/CBMickFVX3lxTE82WlNnSDBRd0EtQ1pRWm9KZXAyN2ExRzYtbFhVcVlvX1E1YmZKcDB1akxuR3lfdng5YTF5YnFEQ3VtaFdBWWhYNVl4ZmVzblluaFlHaGdWektLOWd4OTZyVU5SQUo2NmI3ZlgtTFFXU1pEd9IBdkFVX3lxTE1NODZwTW1va3pvRnZoNTcwMkNHdnJyNGZFM1lidkV5T2g4R25CZUgzMzZMbTZ5YzZFSFc5LXZlTnlZcjZ3UUwzQ29SYmlNUG91TE5TRDRlTnI1OUZXNk9vVjZaekxveHBUV0gtOEFRd3lTY3haSVE?oc=5"" target=""_blank"">㈜한화, CDP 기후변화 대응 우수기업 선정</a>&nbsp;&nbsp;<font color=""#6f6f6f"">시사저널e</font>",https://news.google.com/rss/articles/CBMickFVX3lxTE82WlNnSDBRd0EtQ1pRWm9KZXAyN2ExRzYtbFhVcVlvX1E1YmZKcDB1akxuR3lfdng5YTF5YnFEQ3VtaFdBWWhYNVl4ZmVzblluaFlHaGdWektLOWd4OTZyVU5SQUo2NmI3ZlgtTFFXU1pEd9IBdkFVX3lxTE1NODZwTW1va3pvRnZoNTcwMkNHdnJyNGZFM1lidkV5T2g4R25CZUgzMzZMbTZ5YzZFSFc5LXZlTnlZcjZ3UUwzQ29SYmlNUG91TE5TRDRlTnI1OUZXNk9vVjZaekxveHBUV0gtOEFRd3lTY3haSVE?oc=5,기후변화
유엔기후변화협약에 장애인도 공식 참여…기후 정의 주체로 우뚝 - 비마이너,"<a href=""https://news.google.com/rss/articles/CBMiaEFVX3lxTE9YTkYtdF9pWkh6cHIzX1NOS0ZhNXpVVkg3UTJPY1FzNkdjMU14aEFpc2xxck5DN3dnVm5OQ0NMVmkxMTZVdGl1LTRtenZkYmx4aFgxcjNITWQ1YUs0Q3R1SzNJMUNNU1Bv?oc=5"" target=""_blank"">유엔기후변화협약에 장애인도 공식 참여…기후 정의 주체로 우뚝</a>&nbsp;&nbsp;<font color=""#6f6f6f"">비마이너</font>",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9YTkYtdF9pWkh6cHIzX1NOS0ZhNXpVVkg3UTJPY1FzNkdjMU14aEFpc2xxck5DN3dnVm5OQ0NMVmkxMTZVdGl1LTRtenZkYmx4aFgxcjNITWQ1YUs0Q3R1SzNJMUNNU1Bv?oc=5,기후변화
"[사이테크+] ""300만년 기후변화 재구성…온실가스보다 바다 영향이 더 컸다"" - 연합뉴스","<a href=""https://news.google.com/rss/articles/CBMiW0FVX3lxTE03ajNZQWlZREptR25idFhkSERMczYzVF9JZVpZeU5oUDlEclRlOWxOVmFIS3hQZmplQzFaako1THlXVEJlSjdKTmFCZ011eUpFRENxOGFGdVJtQkXSAWBBVV95cUxPUXF4Y3FVMHA2OHo0ZHpNNVhvTWZDZDhnZmRfSDRPMUJ6X1AzWUh4ZnVEdklPaTFOTVpBUVlhcE9UQU5CbVZMN0NWc2FsaERENm1zQ0tnNTBYa29hc2xQd2I?oc=5"" target=""_blank"">[사이테크+] ""300만년 기후변화 재구성…온실가스보다 바다 영향이 더 컸다""</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiW0FVX3lxTE03ajNZQWlZREptR25idFhkSERMczYzVF9JZVpZeU5oUDlEclRlOWxOVmFIS3hQZmplQzFaako1THlXVEJlSjdKTmFCZ011eUpFRENxOGFGdVJtQkXSAWBBVV95cUxPUXF4Y3FVMHA2OHo0ZHpNNVhvTWZDZDhnZmRfSDRPMUJ6X1AzWUh4ZnVEdklPaTFOTVpBUVlhcE9UQU5CbVZMN0NWc2FsaERENm1zQ0tnNTBYa29hc2xQd2I?oc=5,기후변화
기후변화로 모기마저 일찍 출현…전국 ‘일본뇌염 주의보’ 발령 - 헬스경향,"<a href=""https://news.google.com/rss/articles/CBMiakFVX3lxTE9Vb2g2cHE4c1A1bF9TSXBDTUZxRXN2ZzloaFdjRFVkRWVmMDZ1eDJOam9NVXBvY2NYUWtaYnBKVW1NVlNiLWM0MlBEdC1iMjhESGJXWFMwcGxraFZOSm5IangzenRtV2NJU1E?oc=5"" target=""_blank"">기후변화로 모기마저 일찍 출현…전국 ‘일본뇌염 주의보’ 발령</a>&nbsp;&nbsp;<font color=""#6f6f6f"">헬스경향</font>",https://news.google.com/rss/articles/CBMiakFVX3lxTE9Vb2g2cHE4c1A1bF9TSXBDTUZxRXN2ZzloaFdjRFVkRWVmMDZ1eDJOam9NVXBvY2NYUWtaYnBKVW1NVlNiLWM0MlBEdC1iMjhESGJXWFMwcGxraFZOSm5IangzenRtV2NJU1E?oc=5,기후변화
“기후변화 피해자 아닌 변화의 주체”… 아이들이 만드는 ‘깨끗한 지구’ - 동아일보,"<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTFBXVnhwQU9tcnBsa01HTkgzeDdYWlpSRlBqTDZmbzhxR1dILW5VSFphVEFZRExqcktSVHRVcUYwT0IwbHBUeDI1eEhXYkxfeWI2ci02WGI0QzRVRlY3akZxbGhQdlFUQdIBZkFVX3lxTFBXVnhwQU9tcnBsa01HTkgzeDdYWlpSRlBqTDZmbzhxR1dILW5VSFphVEFZRExqcktSVHRVcUYwT0IwbHBUeDI1eEhXYkxfeWI2ci02WGI0QzRVRlY3akZxbGhQdlFUQQ?oc=5"" target=""_blank"">“기후변화 피해자 아닌 변화의 주체”… 아이들이 만드는 ‘깨끗한 지구’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">동아일보</font>",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBXVnhwQU9tcnBsa01HTkgzeDdYWlpSRlBqTDZmbzhxR1dILW5VSFphVEFZRExqcktSVHRVcUYwT0IwbHBUeDI1eEhXYkxfeWI2ci02WGI0QzRVRlY3akZxbGhQdlFUQdIBZkFVX3lxTFBXVnhwQU9tcnBsa01HTkgzeDdYWlpSRlBqTDZmbzhxR1dILW5VSFphVEFZRExqcktSVHRVcUYwT0IwbHBUeDI1eEhXYkxfeWI2ci02WGI0QzRVRlY3akZxbGhQdlFUQQ?oc=5,기후변화
"한국농어촌공사, 미래 기후변화 대응 'K-HAS CS 2.0' 개발 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTFBqcnN1MFYtQm1pZXdFVTlYUmdQcUo2dGF2c1d2VnFWREstWVE5Vk1NSmRJQ3hKV1lXNDRmRWw2cFlMR0pKc1lNSGVCNGx0M0E?oc=5"" target=""_blank"">한국농어촌공사, 미래 기후변화 대응 'K-HAS CS 2.0' 개발</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBqcnN1MFYtQm1pZXdFVTlYUmdQcUo2dGF2c1d2VnFWREstWVE5Vk1NSmRJQ3hKV1lXNDRmRWw2cFlMR0pKc1lNSGVCNGx0M0E?oc=5,기후변화
"충남도의회, 기후변화 대비 작물 육성 및 지원 강화 추진 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTFBIN1VoLUFvLXRDZkpBMUtMdXV6QS11dm9UdzVQRGZRdVdWQjhvWmllSjZxbzRJYWlCTUZwdE1ZT1JsUjNLSl9fbkQ3TQ?oc=5"" target=""_blank"">충남도의회, 기후변화 대비 작물 육성 및 지원 강화 추진</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiS0FVX3lxTFBIN1VoLUFvLXRDZkpBMUtMdXV6QS11dm9UdzVQRGZRdVdWQjhvWmllSjZxbzRJYWlCTUZwdE1ZT1JsUjNLSl9fbkQ3TQ?oc=5,기후변화
"금산군 ‘기후변화 대응 인삼재배, 봄철관리가 중요’ - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiT0FVX3lxTFBkYnRESmNaaXBVc3A3TDZUNE1tV2ZyVjBtQzZ5RUo3LVRNUldWbFZlWXNYZ2JsNU5PVUZYbDUzcm52bkxIRHV2bFdCb1NBOG8?oc=5"" target=""_blank"">금산군 ‘기후변화 대응 인삼재배, 봄철관리가 중요’</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBkYnRESmNaaXBVc3A3TDZUNE1tV2ZyVjBtQzZ5RUo3LVRNUldWbFZlWXNYZ2JsNU5PVUZYbDUzcm52bkxIRHV2bFdCb1NBOG8?oc=5,기후변화
"""기후변화로 산불 위험기간 최대 3.2배 증가…장마 효과 붕괴” - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE1PTzFkLWVxQmpOU2xEdm5sSEh6LUhtQl9jN3I0cGdja1g4dDNZY0JoQnRjdEg2bDdoenhHM2hsR2VNVzRKZDNWemtUbw?oc=5"" target=""_blank"">""기후변화로 산불 위험기간 최대 3.2배 증가…장마 효과 붕괴”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiS0FVX3lxTE1PTzFkLWVxQmpOU2xEdm5sSEh6LUhtQl9jN3I0cGdja1g4dDNZY0JoQnRjdEg2bDdoenhHM2hsR2VNVzRKZDNWemtUbw?oc=5,기후변화
"한국농어촌공사, 미래 기후변화 대응 'K-HAS CS 2.0' 개발 - v.daum.net","<a href=""https://news.google.com/rss/articles/CBMiS0FVX3lxTE1qZDJzRUltX2ZOYWdjWHlja2VoOWRNWEdUTmZ1QUY0QXc5Ni1ONTh4S3RiZXdNcVpVb2tuUEFRZFJ5RUJCLUVMd1Q3QQ?oc=5"" target=""_blank"">한국농어촌공사, 미래 기후변화 대응 'K-HAS CS 2.0' 개발</a>&nbsp;&nbsp;<font color=""#6f6f6f"">v.daum.net</font>",https://news.google.com/rss/articles/CBMiS0FVX3lxTE1qZDJzRUltX2ZOYWdjWHlja2VoOWRNWEdUTmZ1QUY0QXc5Ni1ONTh4S3RiZXdNcVpVb2tuUEFRZFJ5RUJCLUVMd1Q3QQ?oc=5,기후변화
"KIOST-부산대, 업무협약 체결...기후변화 위기 대응에 함께 나선다! - BBS불교방송","<a href=""https://news.google.com/rss/articles/CBMia0FVX3lxTE5fNmdQN0xRcVJsM3A4dms5RFFldU8xeDl4UjVyUDdhSm95enRZbTlOcTdPck81WmtQdTBsUDVCSUZqUWpELUJUeU51Yk5JX0Itc21vQ1Q4NkxZTW1tSmxJY0t3TFAzWHQ5NXFn?oc=5"" target=""_blank"">KIOST-부산대, 업무협약 체결...기후변화 위기 대응에 함께 나선다!</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BBS불교방송</font>",https://news.google.com/rss/articles/CBMia0FVX3lxTE5fNmdQN0xRcVJsM3A4dms5RFFldU8xeDl4UjVyUDdhSm95enRZbTlOcTdPck81WmtQdTBsUDVCSUZqUWpELUJUeU51Yk5JX0Itc21vQ1Q4NkxZTW1tSmxJY0t3TFAzWHQ5NXFn?oc=5,기후변화
"기후위기, 장애인에게는 더 가혹하다…“환경-보건의료-장애 정보 연계된 데이터베이스 구축해야” - BRIC","<a href=""https://news.google.com/rss/articles/CBMifkFVX3lxTFBLMTRVc3BRc0NSa0l6WS1ZY0FqdWE0aDBhbU9yWmtMZ0FfNElUa0dVSlMxMjJyOWplRWJ5YTU4YU9FTVI1ejh5aE1pcmRkTW13YlR3Z3QydmJPdGM3VHJjUHdjWUhyQ0h0ZXZOZ3hBTmNmTVRmajJtdkdmMEFPZw?oc=5"" target=""_blank"">기후위기, 장애인에게는 더 가혹하다…“환경-보건의료-장애 정보 연계된 데이터베이스 구축해야”</a>&nbsp;&nbsp;<font color=""#6f6f6f"">BRIC</font>",https://news.google.com/rss/articles/CBMifkFVX3lxTFBLMTRVc3BRc0NSa0l6WS1ZY0FqdWE0aDBhbU9yWmtMZ0FfNElUa0dVSlMxMjJyOWplRWJ5YTU4YU9FTVI1ejh5aE1pcmRkTW13YlR3Z3QydmJPdGM3VHJjUHdjWUhyQ0h0ZXZOZ3hBTmNmTVRmajJtdkdmMEFPZw?oc=5,기후변화
"충남도의회, 기후변화 대응 작물 육성 조례안 입법예고 - 연합뉴스","<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTE0yWEJrcExCQ2VLeGMtYXdNTjA2bE9lRW03cG1ScWlnQnQ4cGtvYkNOVm1VLUJvQi1HWGl6b0FydVNNNm12NG9iUXJ0RGN3SVVBZFQwWXF4YjFFcnNiRms1OdIBYEFVX3lxTE0yWEJrcExCQ2VLeGMtYXdNTjA2bE9lRW03cG1ScWlnQnQ4cGtvYkNOVm1VLUJvQi1HWGl6b0FydVNNNm12NG9iUXJ0RGN3SVVBZFQwWXF4YjFFcnNiRms1OQ?oc=5"" target=""_blank"">충남도의회, 기후변화 대응 작물 육성 조례안 입법예고</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTE0yWEJrcExCQ2VLeGMtYXdNTjA2bE9lRW03cG1ScWlnQnQ4cGtvYkNOVm1VLUJvQi1HWGl6b0FydVNNNm12NG9iUXJ0RGN3SVVBZFQwWXF4YjFFcnNiRms1OdIBYEFVX3lxTE0yWEJrcExCQ2VLeGMtYXdNTjA2bE9lRW03cG1ScWlnQnQ4cGtvYkNOVm1VLUJvQi1HWGl6b0FydVNNNm12NG9iUXJ0RGN3SVVBZFQwWXF4YjFFcnNiRms1OQ?oc=5,기후변화
기후변화 대응 체계 ‘A-’… 국내 철강사 중 유일 - 동아일보,"<a href=""https://news.google.com/rss/articles/CBMiZkFVX3lxTE1Nd2xSR3ZzanFlcS1nbmpJc3pGSnp4bml5ZnZhM2dBQnQyOUFybTBNRkpsazZsUk1SUVJQWm1uRmk0NFJFZC1BdE1LM19rSjBhNE5ocG53cXRJWHJ5Zjg0aXRnTXhHZ9IBZkFVX3lxTE1Nd2xSR3ZzanFlcS1nbmpJc3pGSnp4bml5ZnZhM2dBQnQyOUFybTBNRkpsazZsUk1SUVJQWm1uRmk0NFJFZC1BdE1LM19rSjBhNE5ocG53cXRJWHJ5Zjg0aXRnTXhHZw?oc=5"" target=""_blank"">기후변화 대응 체계 ‘A-’… 국내 철강사 중 유일</a>&nbsp;&nbsp;<font color=""#6f6f6f"">동아일보</font>",https://news.google.com/rss/articles/CBMiZkFVX3lxTE1Nd2xSR3ZzanFlcS1nbmpJc3pGSnp4bml5ZnZhM2dBQnQyOUFybTBNRkpsazZsUk1SUVJQWm1uRmk0NFJFZC1BdE1LM19rSjBhNE5ocG53cXRJWHJ5Zjg0aXRnTXhHZ9IBZkFVX3lxTE1Nd2xSR3ZzanFlcS1nbmpJc3pGSnp4bml5ZnZhM2dBQnQyOUFybTBNRkpsazZsUk1SUVJQWm1uRmk0NFJFZC1BdE1LM19rSjBhNE5ocG53cXRJWHJ5Zjg0aXRnTXhHZw?oc=5,기후변화
기후위기 대응 국가 싱크탱크 '국립기후과학원' 10월께 출범 - 연합뉴스,"<a href=""https://news.google.com/rss/articles/CBMiYEFVX3lxTFAxR05WNXRKV1NnTFhGSW5VLVZGYnhIbmxZX1F1bFBfREgtSXRGTXVTMks5MVh5bUJ1SjFqeXNMVU5DdHFhSGpvRGhENG1RTUNqX29XRFhWR3JNTGtHVFhDTdIBYEFVX3lxTFAxR05WNXRKV1NnTFhGSW5VLVZGYnhIbmxZX1F1bFBfREgtSXRGTXVTMks5MVh5bUJ1SjFqeXNMVU5DdHFhSGpvRGhENG1RTUNqX29XRFhWR3JNTGtHVFhDTQ?oc=5"" target=""_blank"">기후위기 대응 국가 싱크탱크 '국립기후과학원' 10월께 출범</a>&nbsp;&nbsp;<font color=""#6f6f6f"">연합뉴스</font>",https://news.google.com/rss/articles/CBMiYEFVX3lxTFAxR05WNXRKV1NnTFhGSW5VLVZGYnhIbmxZX1F1bFBfREgtSXRGTXVTMks5MVh5bUJ1SjFqeXNMVU5DdHFhSGpvRGhENG1RTUNqX29XRFhWR3JNTGtHVFhDTdIBYEFVX3lxTFAxR05WNXRKV1NnTFhGSW5VLVZGYnhIbmxZX1F1bFBfREgtSXRGTXVTMks5MVh5bUJ1SjFqeXNMVU5DdHFhSGpvRGhENG1RTUNqX29XRFhWR3JNTGtHVFhDTQ?oc=5,기후변화
"""환경 위해 행동할 리더 찾는다""…한국기후변화연구소, 제11기 강사 양성 - 데일리굿뉴스","<a href=""https://news.google.com/rss/articles/CBMibEFVX3lxTE9tSWVETXJzekNROEQ2SmNCVTU0Rk9KaGwxS2FMTGhtYzRrZkV5UGw0YjNaYTJ0Rm9BYm1ydlcyRkFJdERzSWhyaV96aTkwOVRHdkRYRm1fa1RITWZHQklXb2xwdUhmUFJoMDhHdw?oc=5"" target=""_blank"">""환경 위해 행동할 리더 찾는다""…한국기후변화연구소, 제11기 강사 양성</a>&nbsp;&nbsp;<font color=""#6f6f6f"">데일리굿뉴스</font>",https://news.google.com/rss/articles/CBMibEFVX3lxTE9tSWVETXJzekNROEQ2SmNCVTU0Rk9KaGwxS2FMTGhtYzRrZkV5UGw0YjNaYTJ0Rm9BYm1ydlcyRkFJdERzSWhyaV96aTkwOVRHdkRYRm1fa1RITWZHQklXb2xwdUhmUFJoMDhHdw?oc=5,기후변화
